Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature_diff,Power,Tool_wear_rate,Target,Failure Type
H,296.0306241171082,311.1768882044807,1680.7588756759408,40.45460380528247,189.62781237471225,15.146264087372515,7120.360520672249,0.758511249498849,0,No Failure
M,299.4657250281165,309.89068374276394,1480.2082598779668,41.90606937192408,164.6194819199087,10.42495871464746,6495.736043787786,0.6584779276796349,0,No Failure
M,300.88070798775584,310.01365291207503,1492.8598142780866,47.24982095431178,15.25937654679746,9.13294492431919,7386.654954411183,0.06103750618718984,0,No Failure
L,298.9580628975378,310.2516538689866,1349.91613414332,44.12769461583715,42.27874090746689,11.293590971448793,6238.018307529956,0.16911496362986755,0,No Failure
L,297.8991247424881,310.92699962873417,1415.7173056858262,40.8340515242339,71.56243811269411,13.027874886246082,6053.793898476414,0.28624975245077644,0,No Failure
H,301.69223693859186,309.8242819975845,1666.1113106578036,41.13826465400178,71.17695499414786,8.132045058992617,7177.589200113762,0.28470781997659145,0,No Failure
H,299.79307442030614,310.0131781274817,1671.036552051512,44.49161793735432,209.7994262782616,10.220103707175554,7785.6121827878205,0.8391977051130464,1,TWF
M,299.0208587059387,309.33110350827076,1494.970351946475,37.33978696354715,149.55984029375972,10.310244802332079,5845.65302361456,0.5982393611750388,0,No Failure
M,300.08379184230853,309.66780228385807,1523.7799520052026,42.49237205207226,20.843833994365124,9.584010441549538,6780.5020051757665,0.0833753359774605,0,No Failure
M,305.2733382838912,311.4262342580798,1509.0696824229383,36.51022254501975,96.79964342458774,6.152895974188596,5769.6888402005525,0.387198573698351,0,No Failure
M,302.3070056995631,310.57272531932983,1501.3206819823704,38.23039556257288,139.08267135874718,8.265719619766742,6010.503812974825,0.5563306854349888,0,No Failure
H,302.32514733637566,309.3689102548312,1620.2766331125492,36.8614726689175,62.875707491817536,7.0437629184555135,6254.469352032473,0.25150282996727014,0,No Failure
H,300.8710926379847,309.8995530344113,1645.4571303159346,39.801184779528356,9.958474031159126,9.028460396426624,6858.216487887393,0.0398338961246365,0,No Failure
M,300.3329705451543,310.3727672242764,1467.6140188866013,36.581361707568774,95.06593481929559,10.039796679122105,5622.1229271937245,0.3802637392771824,0,No Failure
M,295.2078354233392,309.09349221906723,1498.7958298203914,48.459576955545536,115.29722514424171,13.885656795728039,7605.901775635832,0.4611889005769668,0,No Failure
L,298.64203930707373,309.27465995918527,1354.445567898245,35.52752121386106,226.19123547883345,10.632620652111541,5039.124422999192,0.9047649419153337,1,TWF
L,299.03885117359505,311.34495966617413,1229.7740807696844,41.92417647803945,227.09154143339302,12.306108492579085,5399.064227256209,0.9083661657335721,1,TWF
H,296.2502158719049,309.8866243715268,1640.7864184359798,37.26558840323209,125.1006180973288,13.636408499621893,6403.075952191631,0.5004024723893152,0,No Failure
M,297.68516841956915,310.9546668160294,1464.7235938618621,40.23448018338058,117.87363937885057,13.269498396460222,6171.385701933847,0.47149455751540226,0,No Failure
L,296.0383270581547,311.25532318953094,1374.9319662758348,41.44957700977195,160.12551497022747,15.21699613137622,5968.015330658147,0.6405020598809099,0,No Failure
L,299.92335232860523,309.266537908831,1381.8579871775498,30.744481630381497,64.53101660965702,9.343185580225793,4448.967222049121,0.25812406643862806,0,No Failure
M,301.63753194169766,309.1100374434429,1487.2098054700405,33.01149255838899,71.42854470862609,7.472505501745218,5141.217993010552,0.28571417883450434,0,No Failure
L,302.21354903724864,309.72386791351886,1377.4511043560958,35.22663404381009,0.6394630919138167,7.510318876270219,5081.31311368039,0.0025578523676552667,1,HDF
L,300.8295689241585,308.9113722793264,1379.553346816753,33.483815629757316,19.552969145744697,8.081803355167892,4837.289270740751,0.07821187658297879,1,HDF
M,298.07320731760285,310.1210338785027,1493.1085248176469,40.420426009727585,44.62590783164022,12.047826560899864,6320.055316266884,0.17850363132656089,0,No Failure
M,296.1358696829601,309.7943480881466,1546.0286092591098,41.21290104377433,160.1431844606749,13.658478405186486,6672.357855226465,0.6405727378426995,0,No Failure
M,296.486262601197,310.3605800158863,1478.247751889805,34.684640223162326,53.164314185014106,13.874317414689301,5369.242747447677,0.21265725674005642,0,No Failure
L,297.462034845491,311.3969434562328,1423.5682851626584,40.620992184662775,31.019751199991592,13.934908610741786,6055.603747154455,0.12407900479996636,0,No Failure
M,298.22228060392865,310.8174849807703,1493.244017124504,37.879606931143094,154.07618093682245,12.59520437684165,5923.3154939144015,0.6163047237472898,0,No Failure
L,299.6805030040168,310.48923977541233,1307.8336823387017,39.50261983215557,162.937505896399,10.808736771395502,5410.1217083870215,0.651750023585596,0,No Failure
M,297.97167156374604,308.0339515870321,1489.4535457258685,36.85788355197042,14.91828205632839,10.062280023286064,5748.916148202362,0.05967312822531356,0,No Failure
M,300.6779517873365,310.4433759821024,1467.0183231681203,42.43828366231073,193.22452189988053,9.765424194765899,6519.615259501007,0.7728980875995222,0,No Failure
M,299.53545299440106,311.7226276607046,1523.536736021676,48.174646284688386,151.5392673982294,12.18717466630352,7685.99474341538,0.6061570695929176,0,No Failure
H,300.02109142348206,307.48947748368647,1585.8892408769889,45.871671078092895,99.2663608903146,7.468386060204409,7618.08882699836,0.3970654435612584,0,No Failure
M,302.2805011053424,310.68938254297564,1541.6882566130648,46.966954243395584,245.7955729576519,8.408881437633227,7582.590105722514,0.9831822918306076,0,No Failure
M,297.6395365315993,309.8406414252435,1471.9239839476063,32.98587608446854,2.5498382173233525,12.201104893644242,5084.427078525076,0.01019935286929341,0,No Failure
L,300.8374091565847,309.15020499697704,1391.8326685922978,36.62145448863429,136.21293194683076,8.312795840392312,5337.664012443612,0.544851727787323,0,No Failure
M,299.9720535430479,310.801128583912,1500.726775831814,42.826179163990076,39.925852183638895,10.829075040864097,6730.379897873168,0.15970340873455557,0,No Failure
L,299.3330274380606,311.70970590060733,1363.5407641524798,47.541470874417215,82.33319205924764,12.37667846254675,6788.430220438939,0.32933276823699054,0,No Failure
L,301.7705126417319,310.77523072883776,1320.4978314361317,43.252202134532865,33.300570878169566,9.004718087105857,5981.0100788083655,0.13320228351267827,0,No Failure
H,301.758028309114,310.12880804873845,1664.1123200133252,36.868879573130684,167.05362790211606,8.370779739624425,6424.971323626949,0.6682145116084642,0,No Failure
M,298.1070184080231,309.05653017559183,1504.0492286565259,37.8267133259056,100.39289835049348,10.949511767568708,5957.846056090338,0.4015715934019739,0,No Failure
H,299.63567883228416,310.6446276337895,1591.6835572732268,43.667022182940705,246.57487516837662,11.008948801505369,7278.450363465477,0.9862995006735065,1,TWF
M,300.5624233651681,310.8731692923816,1471.1249999120023,39.17670239184626,163.4617793252318,10.310745927213475,6035.400177033758,0.6538471173009271,0,No Failure
M,299.4539865039548,309.61294697376627,1483.772636669706,36.006137711408144,229.33370430266626,10.158960469811461,5594.644737434815,0.917334817210665,1,TWF
M,301.1700426645756,309.7096170083492,1477.3501044562065,38.54872778327785,60.206796958217346,8.539574343773609,5963.786600122199,0.24082718783286938,0,No Failure
M,300.56238403582057,312.8220002498384,1537.5843283615095,39.9278199062021,79.6960157885384,12.259616214017854,6428.996063076447,0.31878406315415364,0,No Failure
M,303.665122480712,311.07865194595973,1500.210425515425,34.575393472612106,90.67055986756769,7.413529465247734,5431.85199971671,0.3626822394702708,0,No Failure
L,296.9394417281404,311.1501286783936,1311.0664326180058,44.92254536268367,209.62875357442462,14.210686950253205,6167.620909598734,0.8385150142976985,1,TWF
M,299.7551280205052,308.5397140939412,1485.2769052799088,37.8019258872048,52.9189425007354,8.784586073436003,5879.629666183158,0.21167577000294158,0,No Failure
L,298.18299497697564,309.29281132070656,1324.7768458226467,39.63711886844603,236.6801945132361,11.109816343730927,5498.8696645672735,0.9467207780529444,1,TWF
L,301.2082149108781,310.07468163945424,1335.5975263997468,45.175263518619936,10.894772252814878,8.866466728576142,6318.368025290486,0.043579089011259516,0,No Failure
M,296.7656562199089,308.99886244211484,1467.740117858412,39.375006669470224,222.46450359292598,12.233206222205922,6051.993087888259,0.8898580143717039,1,TWF
L,300.69262542044976,311.6003972988893,1309.303444470134,44.90179414220795,112.85346957021652,10.907771878439519,6156.482124816007,0.4514138782808661,0,No Failure
H,298.7399031373033,311.91031230659064,1680.6642764465685,36.853995695416366,131.4745085211308,13.170409169287325,6486.257228994607,0.5258980340845232,0,No Failure
H,298.531676267758,309.96645466261594,1657.4137241346766,44.16477957308142,249.34936062270097,11.434778394857972,7665.414005346875,0.9973974424908039,1,TWF
H,297.1070035929186,312.2839186066075,1643.906498138392,46.19661177856977,217.5119950821062,15.17691501368887,7952.722969142332,0.8700479803284249,0,No Failure
M,299.069848107598,309.99574790328006,1500.078684519453,35.85066000760475,226.0053977166557,10.925899795682085,5631.703908426546,0.9040215908666228,1,TWF
L,302.1690010605819,312.58938971738905,1347.7219621712295,39.10815203816797,146.38375159831295,10.420388656807177,5519.455273986031,0.5855350063932518,0,No Failure
H,299.94962263294104,310.64468613052503,1641.6347558107343,41.2116220768471,239.08544563748055,10.695063497583988,7084.755462231731,0.9563417825499222,1,TWF
M,301.25536083574895,310.5761927503284,1515.5131451612244,41.04819608574853,171.95135815925238,9.320831914579458,6514.519702684548,0.6878054326370096,0,No Failure
H,303.32928364393257,311.89990344116956,1667.726399433917,44.374008086698844,204.83175810146997,8.570619797236986,7749.649837784426,0.8193270324058799,1,TWF
H,300.52751116964515,311.7776333498078,1587.1294810709114,37.443969006888445,180.23347690792966,11.250122180162634,6223.330332968299,0.7209339076317186,0,No Failure
H,298.88240085587535,311.0107320661359,1644.7375125636304,41.69972570849341,195.22860770569108,12.12833121026057,7182.215205297602,0.7809144308227643,0,No Failure
L,300.93450443036556,309.8588596805562,1274.7090300329617,47.9565908678729,159.49273873003457,8.924355250190615,6401.591874485194,0.6379709549201383,0,No Failure
M,298.91140770737144,310.5141326999931,1519.0673161036711,45.26938395812402,181.6021541035197,11.602724992621688,7201.288699657094,0.7264086164140788,0,No Failure
H,298.99115463340564,309.6838158281239,1680.7066622740113,45.96921922621918,108.9846194561486,10.692661194718255,8090.7292302812875,0.4359384778245944,0,No Failure
M,296.960214400762,310.1521337188641,1481.6766330707492,39.03610201032684,176.71684835966425,13.191919318102066,6056.873370401851,0.706867393438657,0,No Failure
L,301.85251498216877,308.890692467502,1344.1620522332641,50.644154123635616,69.20263811195096,7.038177485333222,7128.6873887352,0.27681055244780384,1,HDF
M,299.22799484870114,308.2191183599197,1436.6567910863325,45.1490709425313,158.73519760995296,8.991123511218575,6792.512809710449,0.6349407904398119,0,No Failure
H,300.36419649163173,310.55042676413944,1688.911592563681,42.18709433964716,130.93810812963423,10.186230272507714,7461.31110797149,0.5237524325185369,0,No Failure
M,297.9280761427867,311.26227789067167,1521.290212207542,41.102053577953505,224.6344042976364,13.334201747884947,6547.932745604093,0.8985376171905456,0,No Failure
M,300.87189525943097,310.9258046415961,1534.5025578521258,37.7057517263048,168.30571084074933,10.053909382165102,6059.040260360629,0.6732228433629973,0,No Failure
L,298.47611752372984,309.9180877042744,1424.327207016855,41.96685845579153,149.15513465637622,11.441970180544558,6259.5750122880445,0.5966205386255049,0,No Failure
M,299.71658255659634,311.74698969817547,1463.2767212106967,42.965375168634566,78.26852593002943,12.030407141579133,6583.755435737664,0.3130741037201177,0,No Failure
H,301.75565206247825,309.93093860915343,1685.5217680655376,45.513040422735486,215.70097956811014,8.175286546675181,8033.38965089233,0.8628039182724405,1,TWF
L,301.58151862446505,308.082167338202,1423.965222220923,39.096580539047764,13.539422540536943,6.50064871373695,5829.976113614276,0.054157690162147776,0,No Failure
M,299.9559398549661,307.81789870579905,1455.162663869123,32.63150331186164,224.93775795300047,7.861958850832934,4972.528066347434,0.8997510318120019,0,No Failure
H,296.46373793458656,309.31880905940426,1643.1515515261715,43.20894173089912,163.2443960096413,12.855071124817698,7434.981101397147,0.6529775840385652,0,No Failure
M,305.9856211401213,310.81662474326225,1489.0979405031173,43.53396752965303,47.37314912753454,4.831003603140971,6788.598595699442,0.18949259651013817,0,No Failure
M,303.49171794054627,309.3651973165326,1525.6638559257449,35.10723329822401,225.74887559886966,5.873479375986335,5608.982446508829,0.9029955023954787,0,No Failure
M,301.4453496497766,310.4609586418573,1428.1817680096776,39.545837110023136,81.5884951324505,9.015608992080729,5914.429723221042,0.326353980529802,0,No Failure
M,298.49359243681806,311.646283383584,1554.4787308869659,46.70732912620196,42.06814914606966,13.152690946765915,7603.235385249301,0.16827259658427862,0,No Failure
L,299.77281567659605,308.8999030374222,1344.3731467902703,33.98262470964978,79.7865154012494,9.127087360826124,4784.156372984508,0.3191460616049976,0,No Failure
H,298.91315914044696,310.97849973179586,1686.643776080686,40.58132825105768,240.26808209282018,12.0653405913489,7167.673985910823,0.9610723283712808,1,TWF
H,302.5277118781928,311.03896307265575,1647.5905104923363,49.435695739691745,188.18962482668175,8.511251194462943,8529.401349190664,0.752758499306727,0,No Failure
H,300.52500578170367,309.6392620115269,1669.6850020391869,42.78857677056885,229.1982830428014,9.11425622982324,7481.540054039251,0.9167931321712056,0,No Failure
H,298.4316722832803,311.85421092524507,1557.143269655354,39.3699408587988,74.71800754463992,13.422538641964763,6419.806724613308,0.2988720301785597,0,No Failure
M,299.05848980175045,309.7122929444505,1488.4535288159786,39.96484203444796,20.60981979026466,10.653803142700042,6229.3394724997,0.08243927916105863,0,No Failure
M,302.2423762851398,309.616247019087,1525.4328363403104,44.1295856613914,140.68880673499052,7.373870733947172,7049.390331440581,0.562755226939962,0,No Failure
M,303.200195693641,312.111613218418,1508.6619704014108,38.982472324081215,120.75019332628193,8.911417524776994,6158.712631963244,0.4830007733051277,0,No Failure
